"Company","Specific.Bean.Origin","REF","Review.Date","Cocoa.Percent","Company.Location","Rating","Bean.Type","Broad.Bean.Origin","Bar.Price"
"Patric","Madagascar",331,2009,75,"U.S.A.",4,"Trinitario","Madagascar",9.04901162907481
"Patric","Madagascar",439,2009,67,"U.S.A.",3.5,"Trinitario","Madagascar",4.42813330120407
"Patric","Rio Caribe, Paria Penninsula",439,2009,70,"U.S.A.",3.5,"Trinitario","Venezuela",2.04024211340584
"Patric","Madagascar",196,2007,70,"U.S.A.",4,"Trinitario","Madagascar",3.08045603847131
"Patric","Piura, Choc. Garage Exclusive",1034,2013,67,"U.S.A.",4,"","Peru",5.80388386268169
"Paul Young","Madagascar, w/ shell",1271,2014,73,"U.K.",2.25,"Trinitario","Madagascar",7.77977077872492
"Paul Young","Madagascar, w/ shell",1271,2014,64,"U.K.",NA,"Trinitario","Madagascar",7.30767778726295
"Peppalo","Dominican Republic",1454,2015,82,"U.S.A.",3,"","Dominican Republic",5.60354913910851
"Pierre Marcolini","Haut Penja, w/ nibs",1658,2015,70,"Belgium",3.25,"Forastero","Cameroon",NA
"Pierre Marcolini","Chuao",478,2010,75,"Belgium",3,"Criollo","Venezuela",4.52165582124144
"Pierre Marcolini","Trinite",478,2010,75,"Belgium",3.25,"Trinitario","Trinidad",NA
"Pierre Marcolini","Baracoa, Cuba",516,2010,78,"Belgium",3.75,"Criollo, Forastero","Cuba",NA
"Pierre Marcolini","Peru, Las Pampas P.",531,2010,85,"Belgium",3,"Criollo","Peru",5.39645934128202
"Pierre Marcolini","Bahia Brazil, Fazenda Sao Pedro",414,2009,72,"Belgium",3,"Forastero","Brazil",2.94995925039984
"Pierre Marcolini","Porcelana, Tabasco, Finca La Joya",445,2009,72,"Belgium",3,"Criollo","Mexico",NA
"Pierre Marcolini","Cabosse",111,2007,70,"Belgium",4,"Blend","Venezuela, Java",NA
"Pierre Marcolini","Los Rios, Puerto Romero, Equateur",129,2007,72,"Belgium",3.75,"Forastero (Nacional)","Ecuador",6.53105941577815
"Pierre Marcolini","Sambirano, Ambanja, Madagascar",141,2007,72,"Belgium",4,"Trinitario","Madagascar",9.02254705433734
"Pierre Marcolini","Fleur de Cacao",166,2007,85,"Belgium",3.5,"Blend","Venezuela/ Ghana",1.44427867466584
"Pierre Marcolini","Porcelana, Tabasco, Limited Ed.",81,2006,72,"Belgium",4,"Criollo","Mexico",3.17352025071159
"Pierre Marcolini","Kendem Lembu, Java",93,2006,72,"Belgium",3,"Criollo","Indonesia",5.34850902343169
"Pierre Marcolini","Ocumare, Puerto Cabello, Venezuela",93,2006,72,"Belgium",4,"Criollo","Venezuela",2.34319792338647
"Pinellas","Wampusirpi Region",1772,2016,80,"U.S.A.",2.5,"","Honduras",8.65420732647181
"Pitch Dark","Tenor",1506,2015,62,"U.S.A.",2.5,"","Nicaragua",NA
"Pitch Dark","Johe",1506,2015,80,"U.S.A.",NA,"","Nicaragua",2.87988713709638
"Pitch Dark","Chuno",1510,2015,80,"U.S.A.",NA,"Criollo, Trinitario","Nicaragua",NA
"Pitch Dark","Nicalizo",1510,2015,80,"U.S.A.",NA,"Trinitario","Nicaragua",NA
"Pitch Dark","Rugoso",1510,2015,80,"U.S.A.",3.25,"","Nicaragua",4.72199557814747
"Pitch Dark","Akesson Estate",1311,2014,73,"U.S.A.",3.25,"Trinitario","Madagascar",NA
"Pitch Dark","Namau Village",1315,2014,73,"U.S.A.",2.5,"Trinitario","Fiji",2.55738734826446
"Pitch Dark","Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73,"U.S.A.",3.25,"","Ecuador",NA
"Pitch Dark","Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73,"U.S.A.",3.5,"","Ecuador",NA
"Pomm (aka Dead Dog)","La Red, 2011",829,2012,76,"U.S.A.",2.5,"","Dominican Republic",8.76159585709684
"Pomm (aka Dead Dog)","Peru",829,2012,82,"U.S.A.",NA,"Criollo","Peru",8.93111108336598
"Potomac","Oko Caribe, Duarte Province, 2016 H.",1820,2016,70,"U.S.A.",3.75,"","Domincan Republic",8.70937270275317
"Potomac","Cuyagua, 2013",1387,2014,70,"U.S.A.",3.75,"","Venezuela",4.64059253572486
"Potomac","Upala w/ nibs",647,2011,70,"U.S.A.",3.5,"Matina","Costa Rica",6.11504210880958
"Potomac","Upala, Batch 18",654,2011,70,"U.S.A.",3,"Matina","Costa Rica",6.62414983194321
"Potomac","San Martin, Amazonian Highlands",789,2011,70,"U.S.A.",NA,"","Peru",NA
"Potomac","Bahia",789,2011,70,"U.S.A.",3.5,"","Brazil",6.79816198488697
"Potomac","Upala, Batch 12",607,2010,82,"U.S.A.",3.75,"Matina","Costa Rica",3.58819768112153
"Pralus","Peru",1446,2015,75,"France",3.25,"","Peru",4.91403467347845
"Pralus","Porcelana, S. of Lake Maracaibo",717,2011,75,"France",3.25,"Criollo (Porcelana)","Venezuela",NA
"Pralus","Chuao",486,2010,75,"France",3.5,"Trinitario","Venezuela",2.41565757989883
"Pralus","Cuyagua",451,2009,75,"France",2,"","Venezuela",NA
"Pralus","Papouasie",199,2008,75,"France",3,"Trinitario","Papua New Guinea",7.1470925421454
"Pralus","Sambirano Valley, Le 100",202,2008,100,"France",3,"Criollo","Madagascar",9.64994314336218
"Pralus","Dominican Republic-Organic",280,2008,75,"France",2,"","Dominican Republic",5.0007465723902
"Pralus","Monte Alegre, Diego Badero",280,2008,75,"France",3.5,"","Brazil",NA
"Pralus","Claudio Corallo w/ nibs",162,2007,75,"France",4,"Forastero","Sao Tome",3.23853728012182
"Pralus","Monte Alegre (Itacare), Brazil",105,2006,75,"France",3,"Forastero","Brazil",5.38035015319474
"Pralus","Tanzania",105,2006,75,"France",3.5,"Criollo","Tanzania",2.38782070740126
"Pralus","Sao Tome & Principe",5,2006,75,"France",3.5,"Forastero","Sao Tome & Principe",5.02813127054833
"Pralus","Trinidad",5,2006,75,"France",3.5,"Trinitario","Trinidad",3.46749959350564
"Pralus","Madagascar, Nosy Be Isle.",5,2006,75,"France",3.75,"Criollo","Madagascar",8.18941202014685
"Pralus","Java, Indonesie",32,2006,75,"France",3.5,"Criollo","Indonesia",7.40523321391083
"Pralus","Barlovento, Venezuela",32,2006,75,"France",3.5,"Trinitario","Venezuela",8.25623146258295
"Pralus","Jamaique",32,2006,75,"France",4,"Trinitario","Jamaica",NA
"Pralus","Equateur",40,2006,75,"France",3,"Trinitario","Ecuador",7.3359285518527
"Pralus","Vanuatu",40,2006,75,"France",3,"Trinitario","Vanuatu",4.28203925187699
"Pralus","Ghana",40,2006,75,"France",3.25,"Forastero","Ghana",NA
"Pralus","Colombie",40,2006,75,"France",3.5,"Trinitario","Colombia",8.32540349150077
"Pralus","Fortissima",93,2006,80,"France",4,"Criollo, Trinitario","Ecuador",3.2180409473367
"Pralus","Cuba",99,2006,75,"France",3,"Trinitario","Cuba",5.63526754523627
"Pralus","Caracas, Venezuela and Ghana",99,2006,75,"France",3,"Trinitario, Forastero","Venezuela, Ghana",9.24675165698864
"Pralus","Djakarta, Java and Ghana",99,2006,75,"France",3.5,"Criollo, Forastero","Indonesia, Ghana",NA
"Pump Street Bakery","Bachelor's Hall, batch 6911",1956,2017,75,"U.K.",3.75,"","Jamaica",4.73091702233069
"Pump Street Bakery","Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77,"U.K.",3.5,"","Ecuador",NA
"Pump Street Bakery","Crayfish Bay Estate, 2014",1502,2015,70,"U.K.",3.5,"Trinitario","Grenada",4.64827496279031
"Pump Street Bakery","Akesson's, batch 4411",1530,2015,74,"U.K.",3.5,"Criollo","Madagascar",7.71911203721538
"Pump Street Bakery","Honduras",1688,2015,80,"U.K.",NA,"","Honduras",3.03297789627686
"Pump Street Bakery","Patanemo Vil., Carabobo State, Tisano family",1223,2014,75,"U.K.",NA,"Trinitario","Venezuela",9.3203108808957
"Pump Street Bakery","Guantupi River",1223,2014,75,"U.K.",3,"Forastero (Nacional)","Ecuador",NA
"Pump Street Bakery","Akessons Estate, Sambirano, Ambanja",1223,2014,72,"U.K.",3.25,"Trinitario","Madagascar",8.50648878258653
"Pump Street Bakery","Guantupi River",1227,2014,85,"U.K.",NA,"Forastero (Nacional)","Ecuador",8.07119050831534
"Pura Delizia","Vietnam",1984,2017,75,"Italy",3.5,"","Vietnam",3.30105805303901
"Pura Delizia","Ecuador",1988,2017,73,"Italy",3.25,"","Ecuador",NA
"Pura Delizia","Dominican",1988,2017,65,"Italy",3.75,"","Dominican Republic",8.48734806547873
"Pura Delizia","Philippines",1988,2017,66,"Italy",3.5,"","Philippines",NA
"Pura Delizia","Papua New Guinea",1988,2017,75,"Italy",3.25,"","Papua New Guinea",6.66770881414413
"Pura Delizia","Venezuela",931,2012,73,"Italy",NA,"","Venezuela",2.66766797704622
"Q Chocolate","Brazil",1057,2013,75,"Brazil",3.25,"","Brazil",2.15257977647707
"Q Chocolate","Brazil",1057,2013,85,"Brazil",3.5,"","Brazil",8.34830324910581
"Q Chocolate","Brazil",1069,2013,55,"Brazil",NA,"","Brazil",3.19091718201526
"Q Chocolate","Brazil",1069,2013,80,"Brazil",3.25,"","Brazil",1.6428866465576
"Q Chocolate","Brazil",935,2012,60,"Brazil",3,"","Brazil",7.3796984939836
"Q Chocolate","Brazil",935,2012,65,"Brazil",3.25,"","Brazil",2.37929390207864
"Quetzalli (Wolter)","Mexico, Lot 28022016",1796,2016,70,"Mexico",NA,"Criollo","Mexico",1.52630639728159
"Quetzalli (Wolter)","Uranga, Lot 22032016",1800,2016,74,"Mexico",3,"Trinitario","Mexico",NA
"Raaka","Amazon Basin Blend",1788,2016,70,"U.S.A.",3,"","Peru(SMartin,Pangoa,nacional)",4.52105905069038
"Raaka","Virunga",1708,2015,75,"U.S.A.",NA,"Forastero","Congo",6.51501684077084
"Raaka","Madagascar",959,2012,75,"U.S.A.",3.25,"Trinitario","Madagascar",1.59004637668841
"Raaka","La Red",785,2011,85,"U.S.A.",3.5,"","Dominican Republic",9.81283357110806
"Rain Republic","Suchitepequez E.",470,2010,70,"Guatemala",NA,"","Guatemala",1.68274751212448
"Rancho San Jacinto","Ecuador",565,2010,75,"Eucador",3,"Forastero(Arriba, CCN)","Ecuador",5.30060841864906
"Ranger","San Martin, Batch 2",1558,2015,70,"U.S.A.",2.5,"","Peru",NA
"Ranger","Chulucanas, Batch 1",1562,2015,80,"U.S.A.",3.25,"","Peru",1.09420400648378
"Ranger","Tumbes, Batch 2",1562,2015,73,"U.S.A.",3.5,"Criollo","Peru",NA
"Raoul Boulanger","Piura",1872,2016,75,"France",3.25,"Criollo","Peru",3.54702111450024
"Raw Cocoa","Raw",867,2012,70,"Poland",2.5,"Criollo","",NA
"Republica del Cacao (aka Confecta)","Esmeraldas",494,2010,75,"Ecuador",3.25,"","Ecuador",3.36516673769802
"Republica del Cacao (aka Confecta)","Los Rios, Vinces",439,2009,75,"Ecuador",2.5,"Forastero (Arriba)","Ecuador",NA
"Republica del Cacao (aka Confecta)","Manabi",147,2007,75,"Ecuador",3,"Forastero (Arriba)","Ecuador",3.92682828754187
"Republica del Cacao (aka Confecta)","El Oro",147,2007,67,"Ecuador",3.5,"Forastero (Arriba)","Ecuador",5.30039826757275
"Republica del Cacao (aka Confecta)","Los Rios",170,2007,75,"Ecuador",3.75,"Forastero (Arriba)","Ecuador",NA
"Ritual","Soconsco",2008,2017,75,"U.S.A.",3.75,"","Mexico",NA
"Ritual","Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75,"U.S.A.",3.75,"","Ecuador",4.16699774609879
"Ritual","Camino Verde P., Balao, Guayas, 2014",1466,2015,85,"U.S.A.",3.5,"","Ecuador",8.3771426663734
"Ritual","Mid Mountain, 2014",1466,2015,70,"U.S.A.",3.5,"Blend","",1.42897264682688
"Ritual","Toledo District, Maya",1089,2013,75,"U.S.A.",3.75,"Trinitario","Belize",9.83388841734268
"Ritual","Maranon, Cajamarca",1181,2013,75,"U.S.A.",3,"Forastero (Nacional)","Peru",3.82843702379614
"Ritual","Sambirano",891,2012,75,"U.S.A.",4,"Trinitario","Madagascar",5.70102189504541
"Ritual","Camino Verde P., 2012, Balao, Guayas",967,2012,75,"U.S.A.",3.25,"Nacional (Arriba)","Ecuador",8.8479894134216
"Ritual","Gran Couva",979,2012,75,"U.S.A.",3.5,"Trinitario","Trinidad",6.51404768740758
"Ritual","Costa Rica",745,2011,75,"U.S.A.",3.5,"","Costa Rica",1.16891395463608
"Roasting Masters","La Dorado, light roast",1844,2016,70,"South Korea",3.25,"","Costa Rica",5.58858609455638
"Roasting Masters","Tapanti, light roast",1844,2016,70,"South Korea",3.25,"","Costa Rica",NA
"Roasting Masters","Maleku",1844,2016,70,"South Korea",3.25,"","Costa Rica",6.88085038377903
"Robert (aka Chocolaterie Robert)","Madagascar",1061,2013,75,"Madagascar",3.25,"Trinitario","Madagascar",8.71702681994066
"Robert (aka Chocolaterie Robert)","Madagascar w/ nibs",1061,2013,68,"Madagascar",3.25,"Trinitario","Madagascar",9.92570711858571
"Rococo (Grenada Chocolate Co.)","Gru Grococo, St. Andrews",923,2012,66,"U.K.",3.5,"Trinitario","Grenada",2.5362842977047
"Rogue","La Masica, Batch 1, FHIA Research Center",1748,2016,75,"U.S.A.",3.75,"","Honduras",9.63519205409102
"Rogue","Caranero, Choc. Garage Exclusive",1446,2015,70,"U.S.A.",3.75,"","Venezuela",NA
"Rogue","Tranquilidad, Batch 1",1566,2015,75,"U.S.A.",3.25,"","Bolivia",2.84444832685404
"Rogue","Porcelana",1209,2014,80,"U.S.A.",3.75,"Criollo","Venezuela",NA
"Rogue","Akessons Estate, Sambirano, 2013",1038,2013,70,"U.S.A.",3.5,"Trinitario","Madagascar",NA
"Rogue","Hispaniola, 2013",1081,2013,70,"U.S.A.",3.5,"","Dominican Republic",NA
"Rogue","Silvestre, Batch 7, 2013",1081,2013,75,"U.S.A.",4,"","Bolivia",NA
"Rogue","Bachelor's Hall E., St. Thomas Parish",1193,2013,75,"U.S.A.",3.75,"Trinitario","Jamaica",NA
"Rogue","Camino Verde P., Balao, Guayas",979,2012,75,"U.S.A.",3.75,"Nacional (Arriba)","Ecuador",4.75882101710886
"Rogue","Silvestre, Batch 1, 2011",793,2011,75,"U.S.A.",3,"Criollo","Bolivia",8.78950732643716
"Rogue","Piura",565,2010,75,"U.S.A.",3.75,"","Peru",NA
"Rogue","Rio Caribe",327,2009,70,"U.S.A.",3.5,"Trinitario","Venezuela",6.34845674247481
"Rogue","Hispaniola, 2008",213,2008,70,"U.S.A.",NA,"","Dominican Republic",9.03746002959087
"Rogue","Jamaica",213,2008,70,"U.S.A.",NA,"Trinitario","Jamaica",2.32402282580733
"Rogue","Sambirano, 2008",213,2008,70,"U.S.A.",NA,"Trinitario","Madagascar",8.30547625850886
"Rogue","Trinidad",213,2008,70,"U.S.A.",3,"Trinitario","Trinidad",3.54565373063087
"Rozsavolgyi","Chuao",2004,2017,73,"Hungary",3.75,"","Venezuela",NA
"Rozsavolgyi","Sur del Lago",809,2012,84,"Hungary",2.5,"","Venezuela",9.70658533554524
"Rozsavolgyi","Rio Caribe Superior, Paria Penninsula",871,2012,76,"Hungary",2.25,"Trinitario","Venezuela",NA
"Rozsavolgyi","Sambirano, Akesson Estate",871,2012,72,"Hungary",2.5,"Trinitario","Madagascar",3.13506727665663
"Rozsavolgyi","Carenero Superior",713,2011,73,"Hungary",3.5,"Criollo","Venezuela",4.79629118577577
"Rozsavolgyi","Porcelana",717,2011,71,"Hungary",2.5,"","Venezuela",2.23395472904667
"Rozsavolgyi","Aragua, Trincheras",717,2011,70,"Hungary",3.5,"","Venezuela",1.58276016637683
"Rozsavolgyi","Principe",765,2011,77,"Hungary",NA,"Forastero","Principe",NA
"Ruket","Red Mayan, Xoco",1964,2017,72,"Italy",2.5,"Trinitario","Honduras",NA
"S.A.I.D.","Malgascio",607,2010,64,"Italy",3.5,"Trinitario","Madagascar",3.81203348422423
"S.A.I.D.","100 percent",615,2010,100,"Italy",1.5,"","",1.92632214399055
"S.A.I.D.","Samana",615,2010,70,"Italy",3,"","Dominican Republic",NA
"S.A.I.D.","Arawak",615,2010,72,"Italy",3.5,"","Carribean",2.14935119100846
"S.A.I.D.","Latino",615,2010,72,"Italy",3.5,"","",NA
"Sacred","Midnight",813,2012,83,"U.S.A.",NA,"","Central and S. America",4.05599962640554
"Sacred","Twilight",813,2012,69,"U.S.A.",3.25,"","Central and S. America",9.5738011659123
"Salgado","Bahia Superior",288,2008,70,"Argentina",3.5,"Forastero","Brazil",NA
"Salgado","Esmeraldas",288,2008,70,"Argentina",3.5,"Forastero (Nacional)","Ecuador",3.16477631428279
"Salgado","Carenero Superior",288,2008,70,"Argentina",3.5,"Trinitario","Venezuela",NA
"Salgado","Rio Arriba",292,2008,70,"Argentina",3.5,"Forastero (Arriba) ASSS","Ecuador",NA
"San Jose","H. San Jose, Los Rios, L300817",2004,2017,70,"Ecuador",3.25,"","Ecuador",8.61000510654412
"Santander (Compania Nacional)","Colombian 2008",404,2009,75,"Colombia",NA,"Forastero (Nacional)","Colombia",NA
"Santander (Compania Nacional)","Colombian w/ nibs",414,2009,70,"Colombia",3,"Forastero (Nacional)","Colombia",7.41951100644656
"Santander (Compania Nacional)","Colombian Semi Dark",32,2006,53,"Colombia",2,"Forastero (Nacional)","Colombia",NA
"Santander (Compania Nacional)","Colombian",32,2006,65,"Colombia",3,"Forastero (Nacional)","Colombia",5.13806673884392
"Santander (Compania Nacional)","Colombian Dark",32,2006,70,"Colombia",4,"Forastero (Nacional)","Colombia",NA
"Santome","Sao Tome",761,2011,70,"France",NA,"Forastero","Sao Tome",2.65445641707629
"Scharffen Berger","San Juan de Cheni",959,2012,78,"U.S.A.",4,"","Peru",NA
"Scharffen Berger","Markham Valley",781,2011,68,"U.S.A.",3.75,"","Papua New Guinea",8.79904161766171
"Scharffen Berger","Camahogne",464,2010,68,"U.S.A.",3.5,"Trinitario","Grenada",NA
"Scharffen Berger","Amina",464,2010,65,"U.S.A.",3.75,"Trinitario, Criollo","Madagascar",5.77963358978741
"Scharffen Berger","Tome Acu",336,2009,68,"U.S.A.",3.75,"","Brazil",4.55283087259158
"Scharffen Berger","Asante",336,2009,65,"U.S.A.",4,"Forastero","Ghana",5.85469659417868
"Scharffen Berger","Ben Tre",445,2009,72,"U.S.A.",3.75,"Trinitario","Vietnam",6.55511742667295
"Scharffen Berger","Finisterra",227,2008,72,"U.S.A.",3,"Blend","Ven., Trinidad, Mad.",5.57342276233248
"Scharffen Berger","Las Islas",117,2007,72,"U.S.A.",3,"Blend","Carribean(DR/Jam/Tri)",5.87872330495156
"Scharffen Berger","Nibby",135,2007,62,"U.S.A.",3,"","",5.52617473690771
"Scharffen Berger","Cuyagua",135,2007,75,"U.S.A.",3.75,"","Venezuela",8.3011361467652
"Scharffen Berger","Antilles (Trin/Gren/DR/Ven)",188,2007,75,"U.S.A.",3,"Blend","Carribean",3.67950770352036
"Scharffen Berger","Extra Dark",15,2006,82,"U.S.A.",2,"","",6.84986642934382
"Scharffen Berger","Bittersweet",15,2006,70,"U.S.A.",3.5,"Blend","",NA
"Scharffen Berger","Kumasi Sambirano",40,2006,68,"U.S.A.",2,"Blend","Ghana & Madagascar",NA
"Scharffen Berger","Jamaica a l'ancienne",56,2006,70,"U.S.A.",2,"Trinitario","Jamaica",3.95414797775447
"Scharffen Berger","Semisweet",56,2006,62,"U.S.A.",3,"Blend","",1.71105113509111
"Seaforth","Dominican Republic",1658,2015,70,"U.K.",NA,"","Domincan Republic",6.93854604708031
"Seaforth","Grenada",1658,2015,70,"U.K.",NA,"","Grenada",NA
"Shark Mountain","Jamaica",1450,2015,72,"U.S.A.",3.25,"Trinitario","Jamaica",NA
"Shark Mountain","Papua New Guinea",1450,2015,73,"U.S.A.",3.5,"Forastero","Papua New Guinea",9.59026444749907
"Shark Mountain","Cuyagua",1466,2015,77,"U.S.A.",NA,"Criollo","Venezuela",8.29057917743921
"Shark Mountain","ROIG",1466,2015,74,"U.S.A.",3.5,"Criollo, Trinitario","Dominican Republic",NA
"Shark Mountain","Ecuador",1335,2014,75,"U.S.A.",3,"Trinitario","Ecuador",5.06052015768364
"Shark Mountain","Belize, 2013",1335,2014,72,"U.S.A.",3.25,"Criollo, Trinitario","Belize",7.49178339657374
"Shark's","Hilo",713,2011,73,"U.S.A.",2,"","Hawaii",1.39569962816313
"Shark's","Hilo, w/ added cocoa butter",721,2011,73,"U.S.A.",2.5,"","Hawaii",NA
"Shattel","Tingo Maria",1884,2016,70,"Peru",3.25,"","Peru",9.22595904697664
"Shattell","Porcelana",757,2011,75,"Peru",3.5,"Criollo","Peru",NA
"Sibu","Oro",1586,2015,82,"Costa Rica",3.25,"","Costa Rica",NA
"Sibu","Oscuro",1586,2015,70,"Costa Rica",3.5,"","Costa Rica",2.95343177230097
"Sibu Sura","Peru",911,2012,70,"U.S.A.",2.5,"","Peru",9.5376835661009
"Silvio Bessone","Maya Belize",717,2011,67,"Italy",3,"Criollo","Belize",5.30610745423473
"Silvio Bessone","Trintade, Sao Tome",725,2011,65,"Italy",3.25,"Forastero","Sao Tome",NA
"Silvio Bessone","Bahia, Scavina",729,2011,60,"Italy",3.25,"Trinitario","Brazil",3.33484003134072
"Silvio Bessone","Porcelana, Colombia, Amazonas",741,2011,68,"Italy",3,"Criollo, Trinitario","Colombia",8.23830651328899
"Sirene","Tingo Maria",1996,2017,73,"Canada",3.75,"","Peru",NA
"Sirene","Wild Bolivia",1788,2016,73,"Canada",3.5,"","Bolivia",3.1563516613096
"Sirene","Kokoa Kamili Coop",1856,2016,73,"Canada",3.5,"","Tanzania",8.33176034991629
"Sirene","Esmeraldas, Salazar Farm",1860,2016,73,"Canada",3.75,"","Ecuador",5.43309893039986
"Sirene","Somia Plantation, 2012",1502,2015,100,"Canada",3,"Trinitario","Madagascar",NA
"Sirene","Camino Verde P., Balao, Guayas, 2012",1506,2015,100,"Canada",3,"","Ecuador",NA
"Sirene","Lachua w/ cane sugar",1614,2015,73,"Canada",3,"","Guatemala",NA
"Sirene","Lachua w/ maple sugar, batch 5",1614,2015,73,"Canada",3.25,"","Guatemala",NA
"Sirene","Pisa",1650,2015,73,"Canada",3.25,"","Haiti",NA
"Sirene","Somia Plantation, 2012",1339,2014,67,"Canada",3.75,"Trinitario","Madagascar",6.30911461403593
"Sirene","Somia Plantation, 2012",1339,2014,73,"Canada",3.75,"Trinitario","Madagascar",8.21286625321954
"Sirene","Camino Verde P., Balao, Guayas",1343,2014,73,"Canada",3.75,"","Ecuador",3.86645129323006
"Sjolinds","Ghana",1454,2015,70,"U.S.A.",NA,"Forastero","Ghana",5.77842160430737
"Sjolinds","Nicaragua",1462,2015,72,"U.S.A.",3,"","Nicaragua",NA
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70,"Australia",3.5,"","Dominican Republic",8.80749521753751
"Smooth Chocolator, The","Pisa, batch HA102",1952,2017,70,"Australia",3.5,"","Haiti",4.83314620656893
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70,"Australia",3.75,"Criollo","Venezuela",6.59712065639906
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70,"Australia",4,"Criollo","Ecuador",8.46325741126202
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70,"Australia",3.75,"","Belize",NA
"Smooth Chocolator, The","Tien Giang",1864,2016,70,"Australia",3,"Trinitario","Vietnam",2.67285713576712
"Smooth Chocolator, The","Australia",1864,2016,67,"Australia",3.75,"","Australia",3.66305909864604
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70,"Australia",3.25,"","Guatemala",7.53758999449201
"Smooth Chocolator, The","Akesson's Estate",1618,2015,65,"Australia",3.25,"Trinitario","Madagascar",NA
"Smooth Chocolator, The","Akesson's Estate",1622,2015,70,"Australia",3.5,"Trinitario","Madagascar",6.65564323426224
"Smooth Chocolator, The","Kokoa Kamili",1622,2015,67,"Australia",3.75,"","Tanzania",NA
"Smooth Chocolator, The","San Juan Estate",1622,2015,70,"Australia",3.75,"Trinitario","Trinidad",5.13316735508852
"Smooth Chocolator, The","Camino Verde",1622,2015,72,"Australia",4,"","Ecuador",NA
"Smooth Chocolator, The","Bolivia",1626,2015,72,"Australia",NA,"","Bolivia",NA
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65,"Australia",3.5,"","Papua New Guinea",4.27368425251916
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67,"Australia",3,"Forastero (Nacional)","Peru",NA
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70,"Australia",3.75,"Trinitario","Venezuela",2.02828843193129
"Snake & Butterfly","Ghana",693,2011,67,"U.S.A.",1.5,"Forastero","Ghana",9.23557385476306
"Snake & Butterfly","Madagascar",502,2010,68,"U.S.A.",3,"Trinitario","Madagascar",NA
"Snake & Butterfly","Ecuador",502,2010,68,"U.S.A.",3.25,"","Ecuador",2.94629310653545
"Soklet","India",1968,2017,70,"India",NA,"","India",2.17259323201142
"Sol Cacao","Ecuador, Batch 1",1812,2016,70,"U.S.A.",3.5,"","Ecuador",NA
"Sol Cacao","Madagascar",1518,2015,72,"U.S.A.",3,"Trinitario","Madagascar",3.07087228354067
"Solkiki","Maranon, Fortunato No. 4",1840,2016,68,"U.K.",NA,"Forastero (Nacional)","Peru",5.30016373982653
"Solkiki","Castillo, Hispaniola, unroasted",1840,2016,85,"U.K.",NA,"","Domincan Republic",7.96317435544915
"Solomons Gold","Solomon Island",1792,2016,70,"New Zealand",3.25,"","Solomon Islands",2.06821290147491
"Solomons Gold","Solomon Island w/ nibs",1796,2016,75,"New Zealand",3.25,"","Solomon Islands",6.1040751952678
"Solstice","Kilombero",1992,2017,70,"U.S.A.",3.25,"","Tanzania",2.4852330298163
"Solstice","Bundibugyo",1335,2014,70,"U.S.A.",3,"Forastero, Trinitario","Uganda",2.68922007340007
"Solstice","Sambirano",1157,2013,70,"U.S.A.",3,"Trinitario","Madagascar",1.92578179831617
"Solstice","Amazonas",1157,2013,70,"U.S.A.",3,"","Venezuela",1.59065300645307
"Solstice","Bolivia",1161,2013,70,"U.S.A.",3.25,"","Bolivia",1.99610908818431
"Solstice","San Martin",1161,2013,70,"U.S.A.",3.25,"","Peru",NA
"Solstice","Wasatch",1161,2013,70,"U.S.A.",3.5,"Blend","",NA
"Soma","Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62,"Canada",3.5,"","Domincan Republic",8.680872149067
"Soma","Sambirano Valley, Black Science, B-60307.0",1820,2016,70,"Canada",3.5,"Trinitario","Madagascar",5.03664707252756
"Soma","Bahia Black, batch bra50722.1",1828,2016,70,"Canada",3.5,"Forastero (Parazinho)","Brazil",5.3461215745192
"Soma","Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75,"Canada",3.75,"","Ven.,Ecu.,Peru,Nic.",8.86554921558127
"Soma","Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70,"Canada",3.75,"Trinitario","Nicaragua",NA
"Soma","Tien Giang, Black S., batch VIT60420.0",1828,2016,70,"Canada",4,"Trinitario","Vietnam",2.26581570506096
"Soma","Camino Verde, Black S., batch cvu6030.0",1832,2016,70,"Canada",3.25,"","Ecuador",5.10953261773102
"Soma","CSB Chama",1594,2015,70,"Canada",3.5,"Criollo","Venezuela",5.52531741070561
"Soma","Porcelana",1594,2015,75,"Canada",4,"","Venezuela",9.0554082323797
"Soma","La Tronca, Matagalpa",1227,2014,70,"Canada",3.5,"","Nicaragua",4.89866626542062
